sumber,url,judul,author,tanggal_publikasi,isi_berita
okezone.com,https://lifestyle.okezone.com/read/2025/06/17/612/3148112/ternyata-ngantuk-setelah-berenang-itu-normal-kok-bisa,"Ternyata Ngantuk Setelah Berenang Itu Normal, Kok Bisa?",Lutfiana Cinta,", Jurnalis-Rabu, 18 Juni 2025 |07:45 WIB","JAKARTA-Berenangmemang menjadi olahraga paling direkomendasikan terutama bagi pasien penderita penyakit jantung dan hipertensi. Namun, banyak orang yang bertanya-tanya kenapa setelah berenang kita justru dilanda rasa kantuk? Yuk, simak alasan di balik rasa ngantuk setelah renang dan apakah hal itu normal?
Merasa sangat lelah setelah berenang merupakan hal yang normal. Ini dikarenakan, saat kita berenang semua otot dalam tubuh bergerak, paru-paru bekerja sangat ekstra, jantung dipacu dan aliran darah menjadi meningkat secara efisien. Tak hanya itu, otot-otot pada punggung, bahu, serta area sekitar dada dan leher juga ikut aktif, yang membuat tubuhmu bekerja secara maksimal.
Menurut dr. Erta P.W. SpJP, FIHA selaku Dokter Jantung, setelah berenang tubuh kita akan berubah ke fase pemulihan, tekanan darah menurun, jantung melambat, suhu tubuh sedikit turun dan sistem parasimpatik mulai mengambil alih. Perubahan-perubahan tersebut bisa membuat tubuh terasa lebih rileks dan tenang, akibatnya dapat menimbulkan rasa kantuk.
“Habis berenang tubuh juga harus memperbaiki robekan otot yang mikro, mengisi ulang cadangan energi dan menurunkan hormon stres, seperti kortisol dan adrenalin yang sempat naik saat berenang. Nah, ini semua butuh energi karena itu kamu jadi merasa sangat ngantuk,” ucap dr. Erta dalam video yang di unggah di Tiktok @dr.erta.
“Berenang di air yang sejuk, itu membuat tubuh berusaha mempertahankan suhu internal. Hal itu memicu meningkatkan metabolisme saat berenang. Tapi saat kamu selesai dan tubuh kembali ke suhu normal, kamu masuk kondisi exercise cool down mood, alias mode relaksasi super intens. Jadi, kalau misalnya setelah berenang kamu ngantuk berat itu tanda tubuhmu sedang recovery mode dalam performa terbaiknya,” jelasnya."
detik.com,https://travel.detik.com/travel-news/d-7968766/masjid-at-taawun-ikon-wisata-religi-di-puncak,"Masjid At Taawun, Ikon Wisata Religi di Puncak",Tya Eka Yulianti -detikTravel,"Selasa, 17 Jun 2025 16:40 WIB","Plesiran ke kawasan Puncak, traveler pasti akan melihat bangunan masjid yang jadi ikon wisata religi di sana. Itulah Masjid At Taawun. Mari mengenal masjid ini!
Bangunan masjid At Taawun memang tak terbilang megah, namun kombinasi bangunan yang sederhana, penataan taman dan kolam yang indah di sekitar masjid membuat masjid ini begitu istimewa.
Apalagi lokasinya yang berada di tengah perkebunan teh. Sebelum dikenal sebagai Masjid At Taawun, masjid yang memiliki ciri khas lengkungan putih ini bernama Masjid Al Muttaqien.
SCROLL TO CONTINUE WITH CONTENT
Masjid ini dibangun oleh PT Gunung Mas untuk karyawannya agar bisa beribadah dengan nyaman. Namun seiring berjalannya waktu, jemaah masjid ternyata bukan hanya karyawan saja melainkan masyarakat umum yang melintasi kawasan Puncak.
Akhirnya pada tahun 1987 dimulailah pembangunan Masjid At Taawun di atas tanah seluas kurang 10.000 meter persegi yang diwakafkan PT. Gunung Mas. Sementara Pemprov Jabar yang membiayai pembangunan melalui dana umat.
Nama At Taawun diambil dari bahasa Arab, Ta'awana, Yata'aawuna, Ta'awuna, yang artinya tolong-menolong, gotong-royong, bantu-membantu dengan sesama manusia.
Seusai dengan namanya, saat itu, Gubernur Jawa Barat Nuriana membuat program agar warga memberi sumbangan untuk pembangunan masjid. Setiap kepala keluarga menyumbangkan Rp 50 hingga akhirnya terkumpul jumlah yang cukup.
Penamaan masjid At Taawun pun dinilai pas dengan asal usulnya yang berasal dari kerjasama umat. At Taawun diambil dari bahasa Arab, Ta'awana, Yata'aawuna, Ta'awuna, yang artinya tolong-menolong, gotong-royong, bantu-membantu dengan sesama manusia.
Masjid berlantai dua ini memiliki arsitektur yang unik, bagian kubah terlihat menyerupai jamur yang dipadukan dengan ornamen khas Sunda.
Bagian lantainya beralas kayu tanpa sajadah seperti kebanyakan masjid-masjid lainnya. Suasana alami langsung terasa karena enggunaan material kayu jati sebagai lantai masjid, dimana kayu ini membuat ruangan menjadi sejuk namun tidak terlalu dingin mengingat lokasinya yang berada di ketinggian di ketinggian 2.000 mdpl.
Di bagian dalam ruang sholat dilengkapi dengan bentuk mihrab yang didominasi warna cokelat. Mihrab ini dihiasi dengan kaligrafi surah At-Taubah ayat ketiga.
Hiasan kaca patri memenuhi bagian jendela dinding masjid ini. Kombinasi warnanya dan corak yang ditata sedemikian rupa membuat tampilan masjid menjadi sangat cantik.
Tidak hanya itu, nuansa warna putih menyelimuti langit-langitnya, lampu gantung antik dan ornamen-ornamen Islami menambah nilai estetika.
Di area masjid terdapat taman yang indah membuat lebih asri. Di bagian belakang, terdapat sebuah sungai kecil yang bersumber dari puncak gunung. Keberadaan air terjun buatan membuat masjid semakin cantik.
Jika kebanyakan masjid ramai saat waktu salat, Masjid At Taawun di Puncak justru ramai 24 jam. Hal ini karena lokasinya yang berada di tengah kawasan wisata yang banyak disinggahi wisatawan.
Kini masjid yang dikelola Pemerintah Daerah Jawa Barat ini kini menjadi salah satu ikon wisata. Tak sedikit pula warga negara asing berkunjung ke masjid ini. Tak heran jika di sekitar Masjid At Taawun juga banyak terdapat penjual makanan hingga oleh-oleh.
--------
Artikel ini telah naik didetikJabar."
detik.com,https://travel.detik.com/travel-news/d-7968549/kronologi-saudia-airlines-diancam-bom-sampai-mendarat-darurat-di-kualanamu,Kronologi Saudia Airlines Diancam Bom sampai Mendarat Darurat di Kualanamu,Tim detikcom -detikTravel,"Selasa, 17 Jun 2025 15:18 WIB","Pesawat Saudia Airlines mendapat ancaman bom. Pesawat itu pun mendarat darurat di bandara Kualanamu. Begini kronologinya.
Pesawat Saudia dengan nomor penerbangan SV-5276 rute Jeddah-Jakarta dengan membawa 442 jemaah haji mendarat darurat di Bandara Kualanamu, Medan gara-gara menerima ancaman bom.
PT Angkasa Pura yang menerima ancaman bom di pesawat tersebut via email. Direktorat Jenderal Perhubungan Udara (Ditjen Hubdar) Kementerian Perhubungan (Kemenhub) menyebut ancaman bom yang dikirimkan oleh orang tidak dikenal.
SCROLL TO CONTINUE WITH CONTENT
Ancaman bom via email itu dikirim pada pukul 07.30 WIB. Ancaman itu berisikan ancaman bahwa pengirim akan meledakkan pesawat Saudia Airlines.
""E-mail tersebut berisikan ancaman orang yang tidak di kenal yang akan meledakkan pesawat milik Saudia Airlines SV 5276 dengan rute Jeddah-Jakarta,"" ujar Dirjen Hubdar, Lukman F Laisa, kepada wartawan, Selasa (17/6/2025).
Bandara Soekarno-Hatta (Soetta) kemudian mengaktifkan Ruang EOC (Emergency Operation Center) yang merupakan pusat komando dan pengendalian penanggulangan keadaan darurat.
Mereka lantas menghubungi anggota Komite Keamanan Bandar Udara Soekarno Hatta untuk berkumpul di ruang EOC yang selanjutnya akan mengambil langkah-langkah penanganan terhadap adanya ancaman bom di dalam pesawat udara.
Pada pukul 10.17 WIB, Pilot in Command (PIC) menginformasikan kepada petugas Air Traffic Controller JATSC untuk memutuskan divert (mengalihkan penerbangan) yang semula menuju Bandara Soetta berpindah ke Bandara Kualanamu untuk penanganan lebih awal.
""Pihak Bandar Udara Kualanamu telah berkoordinasi dengan Kantor Otoritas Bandar Udara Wilayah II dan mengaktifkan EOC serta menghubungi anggota Komite Keamanan Bandar Udara Kualanamu untuk berkumpul di ruang EOC untuk mengambil langkah-langkah penanganan terhadap adanya ancaman bom di dalam pesawat udara,"" katanya.
Tim Penjinak Bahan Peledak (Jihandak) dari kepolisian telah dihubungi dan langsung siaga di Bandara Kualanamu. Lalu, pukul 10.55 WIB, pesawat Saudia Airlines SV 5276 telah mendarat dan diarahkan parkir di isolated parking position.
""Bandar Udara Kualanamu telah melakukan evakuasi terhadap penumpang haji dan selanjutnya Tim Jihandak melakukan penyisiran terhadap keberadaan bom di dalam pesawat udara,"" ujarnya.
Lukman memastikan langkah-langkah penanggulangan keadaan darurat keamanan penerbangan yang dilakukan telah sesuai dengan Peraturan Menteri Perhubungan Nomor PM 140 Tahun 2015 tentang Program Penanggulangan Keadaan Darurat Keamanan Penerbangan Nasional dan Keputusan Direktur Jenderal Perhubungan Udara Nomor PR 22 Tahun 2024 tentang Pedoman Teknis Penilaian Ancaman Keamanan Penerbangan.
""Direktorat Jenderal Perhubungan Udara Kementerian Perhubungan terus melakukan koordinasi kepada seluruh operator penerbangan, Komite Keamanan Bandar Udara dan pihak terkait lainnya hingga kondisi aman terkendali,"" katanya."
liputan6.com,https://www.liputan6.com/bisnis/read/6055936/pertamina-dan-seruni-hadirkan-akses-air-bersih-untuk-1280-kk-di-sragen,Pertamina dan Seruni Hadirkan Akses Air Bersih untuk 1.280 KK di Sragen,Gloria Trivena May Ary,"Diperbarui 18 Jun 2025, 18:24 WIB","Liputan6.com, JakartaPT Pertamina (Persero) bersama Seruni dan Kementerian ESDM membangun 16 titik sarana air bersih di Kabupaten Sragen. Program ini tersebar di delapan kecamatan dan ditujukan untuk menjangkau sekitar 1.280 Kepala Keluarga. Langkah ini pun menjadi bagian dari komitmen meningkatkan akses air bersih demi kesehatan dan kesejahteraan masyarakat.
Peresmian program air bersih ini dilakukan oleh Pembina Seruni KMP Selvi Gibran Rakabuming di Desa Juwok kecamatan Sukodono, Sragen, Jawa Tengah, Selasa 17 Juni 2025. Peresmian juga dihadiri oleh Bupati Sragen Sigit Pamungkas serta Vice President CSR & SMEPP Management PT Pertamina (Persero) Rudi Ariffianto.
Baca Juga
Dwi Sulistyawan, petani Desa Juwok mengatakan, desanya sering mengalami kekeringan. Pada tahun 2024, empat desa sempat mengalami kesulitan  air bersih. Selain Desa Juwok, beberapa lokasi di Kabupaten Sragen juga kesulitan akses air bersih, khususnya saat musim kemarau.
Advertisement
Vice President CSR & SMEPP Management PT Pertamina (Persero), Rudi Ariffianto menjelaskan, salah satu fokus program tanggung jawab sosial lingkungan (TJSL) Pertamina adalah bidang lingkungan. Diantaranya, Program Pengelolaan Air Berkelanjutan,  yang berdampak untuk peningkatan kesehatan masyarakat.
“Pertamina, terus mendukung program kesejahteran masyarakat, selaras dengan visi Asta Cita Pemerintah yaitu memantapkan sistem pertahanan keamanan negara dan mendorong kemandirian bangsa melalui swasembada pangan, energi, air, ekonomi kreatif, ekonomi hijau, dan ekonomi biru,"" jelas Rudi.
Sementara itu, Pembina Seruni KMP Selvi Gibran Rakabuming mengapresiasi bantuan sarana air bersih untuk masyarakat Desa Juwok. “Air merupakan salah satu elemen penting dalam kehidupan kita. Bantuan sarana air bersih yang kita berikan ini semoga dapat menjadi solusi bagi masyarakat Sragen yang selama ini kesulitan air bersih,” ujar Selvi."
okezone.com,https://bola.okezone.com/read/2025/06/18/49/3148446/bojan-hodak-buka-bukaan-target-persib-bandung-di-piala-presiden-2025-raih-gelar-juara,"Bojan Hodak Buka-bukaan Target Persib Bandung di Piala Presiden 2025, Raih Gelar Juara?",Miftahul Ghani,", Jurnalis-Rabu, 18 Juni 2025 |19:50 WIB","BOJANHodakbuka-bukaan targetPersib Bandungdi Piala Presiden 2025. Akankah dia membawa Persib merebut gelar juara?
Maung Bandung -julukan Persib- segera mulai perjalanan di Piala Presiden 2025. Mereka satu grup dengan Dewa United dan Port FC.
Bojan Hodak pun akui tidak mudah untuk menghadapi Dewa United dan Port FC di Piala Presiden 2025. Dewa United diketahui merupakan runner up Liga 1 2024-2025, sementara Port FC merupakan peringkat lima besar di Thailand League atau Liga 1 Thailand.
“Dewa dan Port adalah tim yang bagus. Tapi ini semua bergantung kapan mereka memulai sesi latihan (pramusim),” kata Bojan, Rabu (18/6/2025).
Hampir seluruh tim peserta sejauh ini belum melakukan persiapan. Bahkan, beberapa di antaranya masih melakukan pembentukan tim karena kehilangan sebagian para pemainnya.
Hal itu pun turut dialami Persib Bandung yang sudah kehilangan 13 pemainnya dari musim lalu. Persib pun baru memperkenalkan satu pemain, yakni Saddil Ramdani."
liputan6.com,https://www.liputan6.com/regional/read/6052353/zona-5-segera-beroperasi-pemprov-jabar-klaim-bakal-perpanjang-usia-tpa-sarimukti-bandung,"Zona 5 Segera Beroperasi, Pemprov Jabar Klaim Bakal Perpanjang Usia TPA Sarimukti Bandung",Dikdik Ripaldi,"Diperbarui 19 Jun 2025, 08:00 WIB","Liputan6.com, Bandung -Pemerintah Provinsi (Pemprov)Jawa Baratsegera mengoperasikan Zona 5 di Tempat Pembuangan Akhir (TPA) Sarimukti, KabupatenBandungBarat pada Juni 2025.
Sekretaris Daerah (Sekda) Provinsi Jawa Barat, Herman Suryatman mengatakan operasional Zona 5 tersebut bertujuan untuk mengatasi persoalansampahdi wilayah Bandung Raya.
""Insya Allahbulan ini Zona 5 mulai operasional. Ini kami siapkan untuk menampung sampah baru sekaligus mengatasi masalah overload di Sarimukti,"" ucapnya pada Jumat, 13 Juni 2025.
Advertisement
Baca Juga
Sebab TPA Sarimukti, kata dia, berpotensi terbebani dengan volume sampah yang semakin tinggi. Per harinya, Bandung Raya menghasilkan 1.500 hingga 2.000 ton sampah.
Saat ini, tersedia 223 rit pengangkutan dengan volume rata-rata 1.500 ton per harinya. Namun, seiring dengan tingginya volume sampah, TPA Sarimukti membutuhkan zona baru untuk menangani itu.
Selain menambah zona, tekniklandfill miningjuga akan dilakukan guna mengelola timbunan sampah lama.
""Setiap hari ada sekitar 70 ton sampah lama yang kami olah menjadi tanah uruk,"" tutur dia.
Dia menjelaskan, penambahan zona danlandfill miningtersebut bertujuan untuk memperpanjang usia pakai TPA Sarimukti.
""Ini untuk memperpanjang usia pakai Sarimukti dari tiga tahun menjadi empat tahun,"" katanya."
tempo.co,https://newsletter.tempo.co/read/2008061/beban-berat-politik-balas-budi,Beban Berat Politik Balas Budi,Stefanus Teguh Edi Pramono,17 Mei 2025 | 10.00 WIB,"HAMPIR enam bulan berkuasa, PresidenPrabowo Subiantomasih belum bisa lepas bayang-bayang predesesornya, Joko Widodo. Sejak penyusunan kabinet hingga sekarang, Jokowi ditengarai masih kerap campur tangan dalam pemerintahan.Cawe-cawe Jokowiitu turut menjadi beban bagi pemerintahan Prabowo.Seorang politikus yang dekat dengan Prabowo bercerita, awal Januari lalu ia membuat survei soal kepuasan terhadap pemerintahan Prabowo. Memang, kepuasan terhadap Prabowo sendiri cukup tinggi, lebih dari 70 persen. Namun, tidak demikian para menterinya diKabinet Merah Putihyang dinilai negatif.Responden survei menganggap citra kabinet sangat kental dengan partai politik serta Jokowi. Dampaknya, Kabinet Merah Putih sulit mendapatkan trust dari publik. Kepercayaan itu pun berpengaruh terhadap sikap investor yang mau menanamkan modal. Kondisi ini dibenarkan oleh Direktur Eksekutif Center of Economic and Law Studies Bhima Yudhistira Adhinegara."
liputan6.com,https://www.liputan6.com/otomotif/read/6054883/masih-andalkan-brio-penjualan-honda-mei-2025-naik-tipis,"Masih Andalkan Brio, Penjualan Honda Mei 2025 Naik Tipis",Arief Aszhari,"Diperbarui 17 Jun 2025, 20:08 WIB","Liputan6.com, Jakarta -Penjualan ritel atau dealer ke konsumen PTHonda Prospect Motor(HPM) pada Mei 2025, mengalami peningkatan tipis, dengan toral 4.740 unit dibandingkan April yang hanyak 4.539 unit. Tren yang cukup positif dari jenama berlambang 'H' ini didukung dengan penjualan dari berbagai model jagoan di berbagai segmen.
Salah satunya adalahHonda Brioyang kembali menjadi kontributor terbesar dengan total penjualan sebanyak 2.574 unit, meningkat 9 persen dibanding bulan sebelumnya.
Baca Juga
Di segmen SUV, Honda HR-V juga mencatat peningkatan 9 persen dengan total 866 unit, sementara Honda WR-V mencatat lonjakan tertinggi sebesar 18 persen dengan penjualan sebanyak 567 unit.
Advertisement
Selain itu, Honda BR-V menyumbang 498 unit, dan model CBU seperti Honda CR-V turut mencatat pertumbuhan signifikan dengan total penjualan 158 unit.
Dijelaskan Yusak Billy, Sales & Marketing and After Sales Director PT HPM menyampaikan, meskipun kondisi pasar masih belum stabil, pihaknya bersyukur permintaan terhadap mobil-mobilHondatetap mengalami peningkatan pada Mei 2025.
""Dengan peluncuran model terbaru seperti New Honda HR-V di awal Juni, serta menyambut ajang GIIAS 2025 di bulan depan, kami optimis tren positif ini akan terus berlanjut di semester kedua tahun ini,"" jelas Yusak Billy, dalam keterangan resmi, Selasa (17/6/2025)."
detik.com,https://hot.detik.com/celeb/d-7971053/malam-ini-unduh-mantu-besar-dan-megah-al-ghazali-dan-alyssa-daguise-digelar,Malam Ini Unduh Mantu Besar dan Megah Al Ghazali dan Alyssa Daguise Digelar,prih febriani -detikHot,"Kamis, 19 Jun 2025 10:02 WIB","Kamis, 19 Juni 2025Ahmad Dhanimenggelar unduh mantu untuk pernikahan anak pertamanya Al Ghazali. Acara tersebut digelar di Jakarta Convention Center (JCC), Senayan, Jakarta.
Saat ditemui di Jakarta Convention Center (JCC), Senayan,Ahmad Dhanimengatakan ini semua adalah konsep darinya. Pentolan Dewa 19 itu juga menuturkan ini bakal menjadi acara termegah di Indonesia.
""Ini konsepnya pure dari saya. Luasnya 5.000 meter persegi. Ini bisa nampung 3.500 orang. Kayaknya bakal termegah sepanjang masa, kayaknya deh. Kayaknya ya, menurut penerawangan saya,"" kata Ahmad Dhani saat ditemui di kawasan Senayan, Jakarta Pusat, Selasa (17/6/2025).
SCROLL TO CONTINUE WITH CONTENT
Baginya, pernikahan Al Ghazali bukan sekadar momen sakral, tapi juga sebuah tonggak penting dalam perjalanan hidup putranya.
Ahmad Dhani merasa sangat terlibat dalam proses tumbuh kembang Al Ghazali, sebab selama ini putranya tinggal bersamanya sejak kecil.
""Dari kecil sampai Al nikah, kan tinggal di rumah saya. Jadi bahagia gitu,"" ujar Ahmad Dhani.
Lantas siapakah yang akan duduk di pelaminan nantinya? Ahmad sangat berharap mantan istrinya, Maia Estianty mau duduk bersama di pelaminan.
""Irwan Mussry kan ke Amerika. Tapi dia berharap Maia datang ke tanggal 19. Kita sudah sepakat, nanti yang di pelaminan itu saya dan Maia, tidak ada Mulan Jameela tidak ada Irwan Mussry, mudah-mudahan Maia mau,"" jelas Ahmad Dhani.
Menurutnya, keputusan itu tidak hanya berasal dari dirinya, tetapi juga merupakan harapan dari Al Ghazali.
""Al sudah membicarakan ke Maia. Itu tawaran dari saya dan disetujui oleh Irwan Mussry dan itu diharapkan oleh Al Ghazali,"" pungkasnya.
Untuk masalah biaya, Ahmad Dhani mengatakan ini semua setara dengan harga satu unit mobil mewah. Ia juga menegaskan tidak ada sponsor dalam acara ini.
""Ya (seharga) 1 mobil royce Rolls-Roycelah (budget acara ngunduh mantu). Gak ada (sponsor). Kalau pun ada paling, ini kan mau diliput sama TV, ya semua keuntungannya buat Al sama Alyssa,"" pungkasnya.
Al Ghazali dan Alyssa Daguise resmi menyandang status sebagai suami istri. Prosesi akad nikah mereka berlangsung khidmat pada Senin, 16 Juni 2025, di Hotel The St. Regis, kawasan Setiabudi, Jakarta Selatan.
Dalam prosesi akad, Al Ghazali menyerahkan maskawin berupa logam mulia seberat 16,6 gram serta uang tunai senilai 2.025 Euro. Angka tersebut merujuk pada tanggal istimewa pernikahan mereka, yaitu 16 Juni 2025."
liputan6.com,https://www.liputan6.com/opini/read/5992438/opini-tarif-trump-dan-ketidakpastian-perang-dagang-ekonomi-dan-harga-minyak,OPINI: Tarif Trump dan Ketidakpastian Perang Dagang-Ekonomi dan Harga Minyak,Nurmayanti,"Diperbarui 12 Apr 2025, 18:06 WIB","Liputan6.com, JakartaPasca Trump resmi menjadi Presiden AS untuk kedua kalinya di Januari 2025 lalu dan menggulirkan serangkaian kebijakan ‘kontroversial’ di berbagai bidang, salah satunya di sektor energi dengan slogannya “drill, baby, drill”, ketidakpastian di pasar energi dan perekonomian global meningkat.
Di awal April 2025 ini, Trump kembali menerapkan langkah yang lebih agresif lagi dalam kaitan dengan tatanan ekonomi dan perdagangan global.
Baca Juga
Secara garis besar, langkah agresif Trump yang juga disebut sebagai Liberation Day dan merupakan implementasi dari visi America First, terdiri atas:
Advertisement
1) pemberlakuan tarif dasar sebesar 10% terhadap seluruh negara pengekspor, serta bea tambahan bagi negara-negara yang mencatat surplus perdagangan dengan AS, sejak 5 April  2025 dengan pengecualian barang-barang tertentu sepetti obat-obatan, semikonduktor dan mineral strategis,
2) penerapan tarif resiprokal secara spesifik tiap negara dan memberlakukannya sejak 9 April 2025. Beberapa negara dan tarif resiprokal yang diberlakukannya adalah Tiongkok (34%), Malaysia (24%), Vietnam (46%), Thailand (36%), Jepang (24%), Indonesia (32%), Taiwan (32%), India (26%), Kamboja (49%), Inggris & Brazil (10%), Afrika Selatan (30%) dan Uni Eropa (20%),
3) pemberlakuan tarif 25% untuk semua mobil impor, berlaku untuk semua mobil penumpang dan SUV yang dibuat di luar AS, berlaku sejak 3 April 2025, dan untuk suku cadang otomotif akan dikenakan tarif 25%, berlaku mulai 3 Mei 2025
Pemberlakuan tarif tambahan dan resiprokal tersebut pada dasarnya merupakan kelanjutan dari langkah-langkah sebelumnya, seperti pemberlakuan tarif untuk Kanada (10%, untuk energi dan 25% untuk barang lainnya), Tiongkok (25%), dan Meksiko (25%) yang mulai berlaku pada 1 Februari 2025 lalu.
Kemudian pada 5 Februari 2025, Trump memberlakukan tarif terhadap produk Tiongkok, yang kemudian dibalas oleh Tiongkok dengan mengenakan tarif 15% atas batu bara dan LNG, serta 10% untuk minyak mentah, mesin pertanian, kendaraan, dan truk produksi AS. Di samping itu, Trump juga menerapkan tarif sebesar 25% terhadap produk baja dan aluminium dari seluruh dunia.
Rangkaian pemberlakuan tarif Trump yang makin agresif tersebut tak pelak menyebabkan ketidakpastian dan kekhawatiran yang makin besar akan kondisi dan prospek pasar dan perekonomian global ke depan.
Dalam hal ini, salah satu kekhawatiran (terbesar) adalah meningkatnya ketegangan hubungan dagang internasional, yang selanjutnya memicu terjadinya perang dagang (trade war) dan terjadinya perlambatan-resesi ekonomi global.
Prediksi dari berbagai lembaga keuangan internasional seperti Allianz Global Investors, Goldman Sach dan Bloomberg menyebutkan dalam skenario terjadinya perang dagang secara terbatas, penerapan tarif resiprokal diproyeksikan dapat membuat pertumbuhan ekonomi global menurun sebesar 0,4% (yoy), sedangkan pertumbuhan ekonomi AS diperkirakan mengalami penurunan hingga 1,5% (yoy). Seiring dengan itu, kemungkinan terjadinya resesi di sebagian besar negara maju juga meningkat, dengan probabilitas antara 30% - 35%.
Beberapa negara dan kawasan, seperti Asia Tenggara cenderung memilih jalur diplomasi dan pendekatan yang lebih berhati-hati dalam merespons langkah pemberlakuan tarif Trump tersebut. Namun, Tiongkok dan Uni Eropa tercatat menunjukkan respons yang lebih tegas dan pada tingkatan tertentu juga cukup konfrontatif. Kondisi ini cenderung memperbesar kemungkinan terjadinya eskalasi konflik menuju perang dagang full-blown trade war.
Dalam skenario full-blown trade war, prediksi yang sama memproyeksikan pertumbuhan ekonomi global dapat terkontraksi 1,2 - 5,5%. AS diperkirakan dapat mengalami penurunan PDB 2 - 4%, sementara Tiongkok menghadapi risiko kontraksi 1,5 – 5,5 %. Kawasan lain seperti Uni Eropa, Kanada, dan Meksiko juga akan mengalami dampak dengan penurunan PDB masing-masing berkisar antara 1,3 - 5%, 2,5 – 4%, 3 – 4,5% Selain itu, inflasi global berpotensi naik hingga 1,5 - 3%.
Dalam hal terjadi skenario perang dagang secara terbatas, dampak terhadap harga komoditas pada dasarnya relatif cenderung terbatas. Hal ini disebabkan oleh minimnya pengaruh tarif tersebut terhadap perdagangan bahan baku penting, serta kuatnya permintaan jangka panjang dari sektor industri dan teknologi. Selain itu, sejumlah komoditas energi dan pangan tidak termasuk dalam cakupan tarif baru Trump.
Namun, jika perang dagang berkembang menjadi full-blown trade war, potensi gangguan terhadap keseimbangan suplai dan permintaan bisa memicu volatilitas harga, terutama akibat terganggunya rantai pasok dan menurunnya permintaan global dalam waktu yang berkepanjangan.
Secara umum, sama halnya dengan yang terjadi di pasar energi, tanpa adanya pemberlakuan tarif Trump yang agresif pun perekonomian global saat ini dapat dikatakan tengah mengalami pergeseran struktural.
Tatanan ekonomi dan pasar global yang sebelumnya berpusat pada dominasi suatu kekuatan besar, seperti halnya Timur Tengah untuk energi migas dan Amerika Serikat untuk perekonomian global dalam arti luas, kini cenderung tengah mengalami pergeseran menuju konfigurasi multipolar.
Banyak negara kemungkinan akan mengutamakan aspek keamanan rantai pasok dengan memperkuat hubungan dagang dengan kawasan tertentu yang dinilai lebih strategis secara ekonomi dan stabil secara politik. Akses pasar kemungkinan akan menjadi semakin selektif, seiring meningkatnya kebijakan proteksionisme. Implikasinya, akan ada perlambatan (pertumbuhan) ekonomi secara global secara keseluruhan.
Dalam konteks ini, harga komoditas, khususnya minyak mentah, berpotensi terus mengalami tekanan akibat ketidakseimbangan antara pasokan dan permintaan global yang mengarah pada kondisi oversupply.
Dalam skenario moderat tanpa pengaruh penerapan tarif tambahan dan resiprokal Trump, pasar minyak global diproyeksikan sudah akan mengalami surplus sekitar 600.000 barel per hari, didorong oleh keputusan OPEC+ untuk menaikkan produksi hingga 411.000 barel per hari mulai Mei 2025.
Pemberlakuan tarif tambahan dan resiprokal seperti yang Trump lakukan berpotensi akan makin menekan pertumbuhan ekonomi di sejumlah negara utama seperti Tiongkok, India, Amerika Serikat, Kanada, Uni Eropa, dan kawasan Asia Tenggara, dengan potensi penurunan PDB bervariasi antara 1% - 5,5%, yang pada akhirnya berimplikasi pada melemahnya permintaan terhadap energi.
Dalam keterkaitan dengan ketegangan geopolitik yang terjadi saat ini, khususnya di wilayah Eropa Timur dan Timur Tengah, penerapan tarif resiprokal oleh Amerika Serikat dan potensi perang dagang yang menyertainya sejauh ini belum secara langsung memicu eskalasi konflik yang telah terjadi.
Ini artinya relatif tidak ada faktor (lain) yang signifikan dapat menggerakkan harga minyak untuk menguat dalam waktu dekat. Dengan demikian, dengan mempertimbangkan dinamika pasokan dan permintaan saat ini, diperkirakan harga minyak selama kuartal II hingga III tahun 2025 kemungkinan akan bergerak dalam rentang USD 60–65 per barel.
Namun, apabila eskalasi perang dagang berkembang menjadi full-blown trade war, penurunan permintaan minyak global yang signifikan dapat mendorong harga turun lebih dalam, berpotensi mencapai USD 50 per barel atau bahkan lebih rendah.
Kita tidak tahu pasti, skenario perang dagang dalam skala yang mana – terbatas atau full-blown trade war - yang akan terjadi ke depannya. Tetapi satu hal yang sudah pasti, dengan adanya pemberlakuan tarif Trump tersebut, tingkat ketidakpastian – di dalam ekonomi, hal ini sama artinya dengan tingkat risiko - yang ditimbulkannya sudah meningkat. Itu sudah (cukup) dengan sendirinya akan memicu terjadinya perlambatan ekonomi secara keseluruhan."
